#{"t_start": 1659809486.244296, "env_id": "Pusher-v1"}
r,l,t
-0.150289,1,21578.571653
-0.155529,1,21593.827999
-0.157985,1,21609.159768
-0.152568,1,21621.753673
-0.160526,1,21627.677519
-0.064548,1,21637.115074
-0.21081,1,21650.649071
-0.146431,1,21660.463856
-0.135496,1,21675.746408
-0.066359,1,21689.654701
-0.118185,1,21695.41423
-0.130361,1,21705.33734
-0.054709,1,21715.81256
-0.141879,1,21728.874217
-0.080651,1,21738.324323
-0.092991,1,21750.972222
-0.094631,1,21760.001255
-0.140127,1,21769.836193
-0.040331,1,21781.033618
-0.0479,1,21794.448654
-0.189878,1,21807.309099
-0.09132,1,21821.105893
-0.121891,1,21833.206963
-0.152194,1,21841.879491
-0.142749,1,21854.20529
-0.218096,1,21866.621517
-0.125666,1,21877.378182
-0.190016,1,21891.856096
-0.106878,1,21901.919132
-0.091676,1,21912.342794
-0.243908,1,21918.55525
-0.093443,1,21926.776434
-0.200355,1,21936.628814
-0.103866,1,21949.206498
-0.173164,1,21960.244622
-0.126316,1,21971.320347
-0.119631,1,21983.963611
-0.107634,1,21992.815477
-0.099455,1,22010.98084
-0.129514,1,22017.476025
-0.11396,1,22027.457559
-0.100671,1,22039.865669
-0.125675,1,22054.408615
-0.184963,1,22065.315645
-0.138525,1,22077.195805
-0.104331,1,22086.951588
-0.14406,1,22096.717731
-0.042885,1,22108.259462
-0.112036,1,22117.645519
-0.093489,1,22126.969022
-0.149391,1,22136.923229
-0.16091,1,22146.661895
-0.140663,1,22158.62116
-0.170838,1,22172.068139
-0.154279,1,22181.667356
-0.147946,1,22196.359463
-0.177132,1,22205.930061
-0.147156,1,22216.314317
-0.093905,1,22227.796262
-0.134206,1,22242.201693
-0.100101,1,22252.061403
-0.158725,1,22263.543407
-0.061888,1,22275.939277
-0.053299,1,22286.273161
-0.132736,1,22295.714393
-0.138602,1,22304.755048
-0.058053,1,22316.8514
-0.074763,1,22328.235976
-0.121752,1,22339.685566
-0.097522,1,22351.314443
-0.209068,1,22362.269646
-0.169455,1,22372.569165
-0.211237,1,22387.757561
-0.245746,1,22396.405562
-0.0579,1,22408.356609
-0.22217,1,22420.781071
-0.076442,1,22433.092297
-0.039937,1,22455.570821
-0.214096,1,22464.8034
-0.050485,1,22473.505064
-0.074882,1,22482.907626
-0.138304,1,22493.068885
-0.091192,1,22505.956995
-0.134676,1,22516.623678
-0.048113,1,22526.160428
-0.073834,1,22535.650497
-0.140959,1,22549.099263
-0.106467,1,22563.504408
-0.134694,1,22574.83025
-0.118589,1,22583.790926
-0.047108,1,22592.954863
-0.138024,1,22603.592009
-0.181898,1,22612.090956
-0.105482,1,22622.371014
-0.208065,1,22634.183225
-0.043678,1,22645.589173
-0.131861,1,22660.462973
-0.093197,1,22670.729817
-0.192275,1,22680.553412
-0.159583,1,22688.968303
-0.239189,1,22702.074292
-0.140625,1,22714.878818
-0.213989,1,22724.708473
-0.088699,1,22735.79265
-0.105169,1,22749.811886
-0.248367,1,22755.427903
-0.134474,1,22761.186963
-0.23392,1,22771.611939
-0.102366,1,22780.554026
-0.207318,1,22790.072229
-0.124399,1,22803.193312
-0.078563,1,22815.374442
-0.15852,1,22825.436565
-0.076,1,22837.033318
-0.131132,1,22849.739942
-0.086445,1,22857.4805
-0.106117,1,22869.291315
-0.047734,1,22880.968196
-0.170282,1,22887.437608
-0.098378,1,22897.398278
-0.123485,1,22911.193398
-0.147502,1,22925.676886
-0.059908,1,22935.107965
-0.105971,1,22945.035531
-0.044372,1,22955.498051
-0.185037,1,22972.593061
-0.187462,1,22983.429549
-0.102971,1,22994.834179
-0.216571,1,23004.387758
-0.248988,1,23017.279321
-0.079856,1,23028.995914
-0.103759,1,23053.992812
-0.173555,1,23064.459745
-0.166067,1,23072.168431
-0.146054,1,23086.319693
-0.192122,1,23097.333194
-0.18553,1,23109.034636
-0.094753,1,23123.30498
-0.107041,1,23134.941896
-0.19888,1,23145.507161
-0.207865,1,23154.907376
-0.088648,1,23164.418026
-0.120447,1,23173.628729
-0.137372,1,23185.791895
-0.147758,1,23194.284533
-0.096339,1,23205.292333
-0.163082,1,23215.35759
-0.183507,1,23222.548815
-0.172785,1,23236.871562
-0.201855,1,23246.71413
-0.149272,1,23255.02524
-0.093257,1,23269.604323
-0.161423,1,23282.901189
-0.184898,1,23298.632828
-0.080173,1,23310.031188
-0.207675,1,23325.040049
-0.052578,1,23336.817607
-0.067024,1,23348.680144
-0.13697,1,23354.783916
-0.116509,1,23370.557946
-0.214583,1,23382.267134
-0.033586,1,23393.192926
-0.110955,1,23403.414937
-0.082716,1,23417.319645
-0.065135,1,23430.304558
-0.172887,1,23438.995475
-0.103494,1,23450.810986
-0.067969,1,23460.696983
-0.030338,1,23474.329328
-0.218826,1,23488.271024
-0.168987,1,23499.902667
-0.078331,1,23510.580185
-0.204028,1,23519.360002
-0.217182,1,23528.058535
-0.103091,1,23537.404366
-0.151922,1,23551.960643
-0.062604,1,23563.183408
-0.11587,1,23574.713411
-0.037103,1,23585.931383
-0.13319,1,23595.204907
-0.067604,1,23616.221325
-0.192522,1,23629.196066
-0.142778,1,23638.884073
-0.211599,1,23648.661121
-0.077481,1,23658.959278
-0.133928,1,23669.618339
-0.20599,1,23678.788474
-0.085595,1,23686.006469
-0.156626,1,23695.841731
-0.123498,1,23709.344077
-0.110034,1,23721.471768
-0.183218,1,23737.561508
-0.16612,1,23748.966365
-0.215455,1,23765.027444
-0.153357,1,23774.669897
-0.083915,1,23786.482706
-0.154027,1,23798.713867
-0.179244,1,23808.249969
-0.14044,1,23817.329374
-0.169783,1,23827.571661
-0.075718,1,23837.288131
-0.151122,1,23845.823439
-0.093436,1,23858.41631
-0.185315,1,23869.776111
-0.06404,1,23876.285712
-0.052822,1,23886.394395
-0.165157,1,23895.298357
-0.136559,1,23901.815325
-0.152441,1,23911.179357
-0.126118,1,23922.348159
-0.046115,1,23931.429495
-0.159142,1,23945.159039
-0.08408,1,23956.361731
-0.185681,1,23967.607409
-0.185774,1,23978.834355
-0.119044,1,23993.572601
-0.173067,1,24012.717078
-0.124144,1,24028.572615
-0.078468,1,24040.657426
-0.077703,1,24052.306732
-0.118044,1,24061.851627
-0.12839,1,24074.716565
-0.182106,1,24087.991442
-0.153083,1,24099.459774
-0.147121,1,24114.713887
-0.177634,1,24127.994632
-0.193047,1,24140.017878
-0.089293,1,24153.45971
-0.181478,1,24163.190614
-0.10474,1,24175.193741
-0.142187,1,24188.130218
-0.118254,1,24200.412542
-0.158822,1,24211.537558
-0.174573,1,24221.70597
-0.140832,1,24232.255487
-0.176102,1,24242.630936
-0.100229,1,24252.583254
-0.139376,1,24264.190642
-0.124176,1,24273.522761
-0.157251,1,24291.53298
-0.04765,1,24307.187285
-0.162765,1,24322.876361
-0.096469,1,24334.347069
-0.201012,1,24343.208848
-0.046546,1,24354.771551
-0.048838,1,24364.906093
-0.125777,1,24373.826437
-0.070491,1,24386.956182
-0.21013,1,24396.49175
-0.146498,1,24419.148109
-0.082372,1,24430.723002
-0.088149,1,24441.583214
-0.108155,1,24455.067647
-0.192514,1,24464.47431
-0.166897,1,24475.235458
-0.213706,1,24484.771484
-0.170794,1,24496.253616
-0.112622,1,24509.126623
-0.168497,1,24520.513207
-0.224209,1,24533.753669
-0.186516,1,24545.864011
-0.154252,1,24556.03251
-0.073585,1,24566.762583
-0.10961,1,24581.860525
-0.136858,1,24598.9129
-0.03001,1,24609.740842
-0.183844,1,24620.984275
-0.206278,1,24630.463034
-0.124595,1,24639.871366
-0.045027,1,24653.897137
-0.117625,1,24664.862472
-0.144606,1,24674.58157
-0.160633,1,24686.620069
-0.172249,1,24695.551222
-0.180776,1,24706.729362
-0.090535,1,24720.289688
-0.123321,1,24733.732237
-0.105494,1,24745.6158
-0.137306,1,24756.285225
-0.112941,1,24762.725279
-0.131503,1,24770.787717
-0.039777,1,24781.067374
-0.073085,1,24794.914912
-0.206669,1,24807.045934
-0.106008,1,24816.885741
-0.084623,1,24834.199036
-0.129226,1,24842.039226
-0.113943,1,24851.667019
-0.169817,1,24863.986184
-0.186974,1,24870.437267
-0.182041,1,24882.015925
-0.19943,1,24893.238936
-0.138604,1,24899.70871
-0.178224,1,24909.109815
-0.213932,1,24921.496516
-0.176326,1,24933.212944
-0.12266,1,24946.14162
-0.159769,1,24952.152301
-0.087103,1,24958.468802
-0.220073,1,24967.348876
-0.10561,1,24977.925827
-0.153527,1,24983.828855
-0.152589,1,24993.012941
-0.128198,1,25002.214617
-0.154477,1,25013.243075
-0.114363,1,25023.015296
-0.102226,1,25032.753794
-0.095656,1,25046.199981
-0.17681,1,25062.436236
-0.096133,1,25072.632339
-0.037248,1,25086.682279
-0.067549,1,25100.941715
-0.176537,1,25116.811187
-0.094573,1,25129.9205
-0.196958,1,25142.141964
-0.112076,1,25155.65712
-0.097758,1,25171.573159
-0.142357,1,25182.944629
-0.168356,1,25196.054469
-0.17457,1,25208.760849
-0.156446,1,25220.291288
-0.062755,1,25232.52218
-0.180431,1,25242.190656
-0.227726,1,25255.632084
-0.090865,1,25269.910481
-0.064241,1,25280.188149
-0.075657,1,25289.912277
-0.139921,1,25300.475677
-0.035264,1,25313.99576
-0.181661,1,25326.100297
-0.155671,1,25335.262346
-0.036318,1,25348.711775
-0.208432,1,25361.754651
-0.127842,1,25374.640289
-0.087346,1,25388.113658
-0.234186,1,25397.125381
-0.127262,1,25408.763062
-0.168299,1,25423.179574
-0.060676,1,25434.288397
-0.165401,1,25445.97788
-0.138395,1,25458.451436
-0.195258,1,25470.055611
-0.048794,1,25479.785555
-0.16011,1,25494.096445
-0.183494,1,25502.229471
-0.170031,1,25516.007432
-0.147995,1,25528.703163
-0.24269,1,25538.548156
-0.156232,1,25552.265459
-0.121468,1,25564.111722
-0.19628,1,25573.953876
-0.034653,1,25585.748028
-0.12719,1,25595.606927
-0.153585,1,25603.331299
-0.169369,1,25615.038477
-0.232031,1,25623.747467
-0.15442,1,25635.969954
-0.079419,1,25647.256335
-0.100468,1,25659.039618
-0.065321,1,25667.897382
-0.116338,1,25678.563362
-0.201812,1,25695.364379
-0.188624,1,25707.921603
-0.100281,1,25717.359289
-0.048138,1,25733.310936
-0.152345,1,25743.474823
-0.112309,1,25753.400519
-0.128201,1,25765.943519
-0.12631,1,25779.169675
-0.111925,1,25793.259707
-0.20206,1,25807.235666
-0.145427,1,25819.167194
-0.11869,1,25830.871129
-0.131139,1,25840.706486
-0.204313,1,25853.861511
-0.112112,1,25866.571707
-0.115775,1,25881.455803
-0.088997,1,25892.761888
-0.120469,1,25908.378022
-0.13693,1,25919.924567
-0.092562,1,25929.556427
-0.11756,1,25938.389368
-0.160111,1,25949.183784
-0.185758,1,25961.411044
-0.1845,1,25970.818342
-0.065867,1,25978.985463
-0.050578,1,25987.25116
-0.115636,1,25996.656184
-0.160403,1,26002.529961
-0.113198,1,26015.789019
-0.16442,1,26027.663276
-0.082576,1,26037.30174
-0.040177,1,26051.39958
-0.071873,1,26065.374403
-0.145385,1,26075.416141
-0.206279,1,26085.038952
-0.046824,1,26096.673943
-0.19983,1,26107.563775
-0.035999,1,26119.429724
-0.137169,1,26129.294346
-0.060159,1,26140.35991
-0.132924,1,26151.543557
-0.19118,1,26162.115443
-0.067177,1,26178.767364
-0.095349,1,26189.167418
-0.175232,1,26200.780706
-0.107431,1,26214.479677
-0.138026,1,26223.086958
-0.109421,1,26239.204073
-0.234123,1,26248.495162
-0.083438,1,26257.193178
-0.193837,1,26265.573635
-0.247529,1,26276.424901
-0.150317,1,26289.919968
-0.081859,1,26301.408362
-0.138389,1,26307.206546
-0.158442,1,26318.906472
-0.217198,1,26328.480889
-0.081599,1,26337.839029
-0.205713,1,26349.819911
-0.168629,1,26361.427797
-0.07596,1,26372.54338
-0.157692,1,26382.601666
-0.238717,1,26392.461055
-0.142401,1,26403.269324
-0.130641,1,26415.646042
-0.228758,1,26425.266956
-0.104477,1,26438.727387
-0.112639,1,26451.832807
-0.189811,1,26461.340552
-0.14564,1,26478.288214
-0.141653,1,26489.493547
-0.154992,1,26503.944636
-0.158152,1,26518.070462
-0.062023,1,26529.422155
-0.094775,1,26544.391735
-0.131836,1,26556.387993
-0.13695,1,26569.040657
-0.215105,1,26582.636911
-0.196732,1,26595.232966
-0.122531,1,26606.831009
-0.271692,1,26617.866867
-0.171946,1,26632.529071
-0.240823,1,26646.565188
-0.230053,1,26657.520686
-0.152278,1,26667.643361
-0.212379,1,26675.610682
-0.114005,1,26687.301007
-0.12076,1,26699.256122
-0.22613,1,26710.674174
-0.185263,1,26722.984006
-0.167756,1,26731.744031
-0.075108,1,26746.021453
-0.113478,1,26755.44436
-0.115917,1,26766.373968
-0.204146,1,26775.16367
-0.144175,1,26785.852072
-0.121664,1,26802.366565
-0.134166,1,26811.324492
-0.171186,1,26819.826953
-0.142253,1,26835.94052
-0.153293,1,26849.297839
-0.12799,1,26858.651299
-0.187037,1,26867.356366
-0.186008,1,26877.851967
-0.075247,1,26890.638136
-0.129519,1,26905.371366
-0.127223,1,26916.014741
-0.057189,1,26925.088831
-0.104054,1,26934.559725
-0.202476,1,26945.674147
-0.054854,1,26954.453406
-0.1989,1,26965.806245
-0.096185,1,26975.784653
-0.128933,1,26989.198726
-0.182788,1,26998.167472
-0.149657,1,27008.454789
-0.157743,1,27019.011757
-0.196008,1,27027.612637
-0.15941,1,27039.220869
-0.207149,1,27049.811162
-0.071829,1,27061.896385
-0.030079,1,27071.156608
-0.237976,1,27084.511263
-0.121366,1,27099.57739
-0.058668,1,27110.751006
-0.120652,1,27123.844559
-0.140457,1,27132.840287
-0.083183,1,27146.400813
-0.120154,1,27159.496637
-0.095231,1,27170.773351
-0.15612,1,27185.368951
-0.102417,1,27197.977134
-0.044615,1,27210.406462
-0.07624,1,27224.316721
-0.190224,1,27230.395161
-0.196249,1,27243.15768
-0.134349,1,27257.428717
-0.241015,1,27265.06657
-0.207976,1,27271.478249
-0.047678,1,27282.019981
-0.129507,1,27294.426605
-0.091221,1,27303.835146
-0.089507,1,27313.293249
-0.19663,1,27322.0927
-0.099493,1,27334.039041
-0.126271,1,27344.329413
-0.152932,1,27357.151346
-0.153071,1,27366.290978
-0.167932,1,27376.781362
-0.125613,1,27386.675674
-0.121238,1,27395.247092
-0.194114,1,27408.434474
-0.155861,1,27418.26662
-0.177088,1,27430.211713
-0.11939,1,27442.132041
-0.141228,1,27455.224873
-0.094306,1,27462.367407
-0.129903,1,27472.484767
-0.168543,1,27483.733129
-0.12243,1,27494.384307
-0.072887,1,27507.52694
-0.097973,1,27513.700128
-0.118875,1,27521.982563
-0.14812,1,27534.535035
-0.069425,1,27542.633002
-0.133658,1,27557.926126
-0.098675,1,27572.84309
-0.156349,1,27581.751648
-0.05798,1,27589.391077
-0.156204,1,27603.237505
-0.202779,1,27613.084094
-0.165921,1,27627.316643
-0.207514,1,27640.095148
-0.214578,1,27653.71083
-0.112121,1,27664.446215
-0.163792,1,27677.976541
-0.187922,1,27689.377352
-0.085295,1,27697.148958
-0.12354,1,27705.594877
-0.154384,1,27718.522478
-0.047423,1,27732.16894
-0.189048,1,27741.968251
-0.136983,1,27754.102575
-0.042072,1,27764.713294
-0.244662,1,27777.76083
-0.108292,1,27786.666146
-0.187511,1,27797.360003
-0.077454,1,27809.974906
-0.0981,1,27818.557981
-0.134838,1,27826.577702
-0.165336,1,27840.054425
-0.234366,1,27852.542796
-0.108276,1,27862.428654
-0.095354,1,27874.08847
-0.16241,1,27883.278298
-0.081281,1,27891.926638
-0.098328,1,27901.12711
-0.110979,1,27913.901867
-0.136927,1,27926.321198
-0.051363,1,27936.050986
-0.242063,1,27941.826277
-0.085931,1,27955.042819
-0.08388,1,27964.491761
-0.120421,1,27980.661809
-0.120284,1,27993.0431
-0.186921,1,28002.316572
-0.172774,1,28015.106435
-0.075315,1,28024.285548
-0.21665,1,28032.518033
-0.07108,1,28041.288962
-0.169209,1,28051.01071
-0.160205,1,28061.47308
-0.076534,1,28073.558496
-0.181365,1,28083.018045
-0.145789,1,28095.089797
-0.125551,1,28105.880406
-0.250988,1,28116.566729
-0.104524,1,28129.882943
-0.132033,1,28141.003206
-0.194979,1,28151.785351
-0.119379,1,28164.923674
-0.126529,1,28177.043053
-0.132376,1,28187.027751
-0.046269,1,28193.651957
-0.118876,1,28199.531154
-0.180466,1,28207.834239
-0.066552,1,28216.845948
-0.106019,1,28226.792258
-0.030356,1,28241.193349
-0.237415,1,28253.239061
-0.19143,1,28261.748549
-0.121671,1,28274.887081
-0.126648,1,28283.712148
-0.114162,1,28296.630359
-0.047017,1,28305.979405
-0.031184,1,28322.574336
-0.203376,1,28335.687071
-0.171654,1,28347.976195
-0.227517,1,28358.960737
-0.065942,1,28368.500154
-0.07557,1,28377.589897
-0.149389,1,28388.692782
-0.175902,1,28401.363451
-0.168356,1,28407.490874
-0.188808,1,28418.815436
-0.053389,1,28425.211253
-0.185047,1,28438.878889
-0.079759,1,28448.049209
-0.03516,1,28458.377489
-0.125488,1,28467.602755
-0.151469,1,28479.865172
-0.168834,1,28490.746164
-0.045711,1,28502.105252
-0.149207,1,28514.287282
-0.163116,1,28527.843548
-0.159639,1,28537.460718
-0.139486,1,28549.291462
-0.22147,1,28562.452859
-0.255037,1,28575.785241
-0.106248,1,28591.219624
-0.102541,1,28605.419123
-0.086132,1,28614.118617
-0.106118,1,28628.098341
-0.080678,1,28644.691528
-0.117265,1,28656.389621
-0.141941,1,28666.111133
-0.120581,1,28671.567027
-0.10304,1,28680.837497
-0.198465,1,28692.706916
-0.208689,1,28700.036884
-0.189756,1,28709.108051
-0.053471,1,28718.801143
-0.105126,1,28724.697797
-0.235396,1,28736.171152
-0.091113,1,28746.080777
-0.146029,1,28758.197071
-0.22021,1,28768.48314
-0.112309,1,28779.813008
-0.122801,1,28793.807162
-0.223905,1,28803.986679
-0.101563,1,28818.482217
-0.247433,1,28833.119324
-0.183592,1,28845.160937
-0.114156,1,28855.661544
-0.182265,1,28865.835376
-0.145456,1,28874.28087
-0.228379,1,28885.558891
-0.213776,1,28895.86499
-0.217258,1,28905.359857
-0.239954,1,28915.582583
-0.053905,1,28927.081801
-0.097023,1,28941.559942
-0.069529,1,28950.616894
-0.139829,1,28963.996221
-0.231623,1,28975.317852
-0.032549,1,28984.910014
-0.1065,1,28996.734235
-0.175282,1,29009.830356
-0.152398,1,29019.732162
-0.155181,1,29032.568048
-0.105747,1,29043.884132
-0.231312,1,29054.839633
-0.177369,1,29064.426917
-0.145255,1,29078.922459
-0.223538,1,29086.938441
-0.132712,1,29096.800155
-0.114757,1,29104.817656
-0.196952,1,29110.182645
-0.042366,1,29121.694497
-0.160042,1,29132.76421
-0.132303,1,29150.023839
-0.211292,1,29159.975926
-0.142454,1,29171.174896
-0.222069,1,29183.976636
-0.08739,1,29192.720536
-0.081245,1,29201.649082
-0.097897,1,29213.913651
-0.139404,1,29224.230902
-0.118091,1,29234.608741
-0.113212,1,29248.337865
-0.105142,1,29261.242445
-0.140056,1,29270.876658
-0.214171,1,29278.968469
-0.131961,1,29293.124207
-0.177944,1,29304.905067
-0.120488,1,29319.967381
-0.125345,1,29333.159911
-0.153579,1,29347.056406
-0.150631,1,29353.659564
-0.20761,1,29358.91872
-0.23113,1,29371.906347
-0.152039,1,29384.406512
-0.057874,1,29395.821863
-0.110671,1,29405.18047
-0.07413,1,29417.301585
-0.113544,1,29427.719481
-0.079472,1,29440.405858
-0.106674,1,29449.216509
-0.138814,1,29461.959823
-0.15408,1,29471.076635
-0.137614,1,29481.821566
-0.156232,1,29487.183527
-0.148725,1,29497.913846
-0.159914,1,29514.373591
-0.217979,1,29526.946121
-0.234062,1,29534.517964
-0.132211,1,29542.96051
-0.101882,1,29552.967953
-0.124423,1,29566.044984
-0.142849,1,29575.880454
-0.202498,1,29590.533833
-0.183866,1,29603.019268
-0.159705,1,29619.145206
-0.150736,1,29628.291425
-0.112337,1,29637.374754
-0.071531,1,29646.316837
-0.11331,1,29658.039277
-0.181684,1,29674.742876
-0.15137,1,29683.386933
-0.09047,1,29697.73486
-0.055682,1,29712.434392
-0.139948,1,29722.353686
-0.182438,1,29733.894563
-0.150804,1,29743.088017
-0.150127,1,29753.27098
-0.109599,1,29765.055743
-0.168051,1,29773.138391
-0.063641,1,29782.211269
-0.066144,1,29795.720329
-0.190905,1,29806.441382
-0.070669,1,29818.273738
-0.081185,1,29830.521916
-0.157856,1,29841.518194
-0.198217,1,29850.32081
-0.094905,1,29858.72298
-0.054514,1,29872.445612
-0.089236,1,29883.91189
-0.131309,1,29894.844137
-0.204506,1,29905.081628
-0.171433,1,29913.964904
-0.181418,1,29927.934561
-0.194137,1,29938.908449
-0.088417,1,29948.705017
-0.101224,1,29959.455547
-0.185505,1,29969.620167
-0.134476,1,29983.762355
-0.216931,1,29994.430675
-0.059164,1,30004.506465
-0.177223,1,30013.417396
-0.210958,1,30023.277965
-0.160453,1,30032.390596
-0.143587,1,30041.1655
-0.157909,1,30054.443907
-0.11618,1,30066.247298
-0.180183,1,30078.157221
-0.101049,1,30088.369361
-0.115396,1,30098.226691
-0.135264,1,30109.723269
-0.043345,1,30122.477319
-0.069345,1,30132.592359
-0.182348,1,30144.203265
-0.093793,1,30152.447862
-0.173653,1,30165.737448
-0.125483,1,30180.702285
-0.065498,1,30190.113525
-0.172529,1,30203.04514
-0.090546,1,30211.927878
-0.197572,1,30217.642545
-0.072569,1,30228.900204
-0.128056,1,30241.622348
-0.198715,1,30251.254578
-0.115425,1,30262.947497
-0.234441,1,30272.205686
-0.143744,1,30281.488043
-0.061971,1,30295.201972
-0.043174,1,30306.530867
-0.087941,1,30316.127207
-0.207304,1,30325.354471
-0.143342,1,30340.876437
-0.092927,1,30352.535973
-0.032073,1,30365.877247
-0.18634,1,30377.593083
-0.201962,1,30390.392678
-0.138663,1,30399.667261
-0.189686,1,30408.623711
-0.111093,1,30419.104704
-0.12455,1,30431.318717
-0.060402,1,30440.894538
-0.034874,1,30450.141058
-0.079294,1,30459.286784
-0.126067,1,30469.667691
-0.247315,1,30482.656728
-0.116407,1,30499.846084
-0.145842,1,30513.410048
-0.161246,1,30523.300682
-0.173893,1,30531.025739
-0.154804,1,30545.678504
-0.156917,1,30556.595633
-0.158862,1,30571.716247
-0.128417,1,30582.677394
-0.035591,1,30593.978434
-0.165674,1,30602.732548
-0.111102,1,30611.057233
-0.087051,1,30617.53199
-0.207157,1,30623.922048
-0.146622,1,30634.549235
-0.115046,1,30645.06819
-0.124876,1,30659.756002
-0.094834,1,30670.230925
-0.167278,1,30680.08865
-0.144674,1,30692.717759
-0.064614,1,30701.704892
-0.117579,1,30715.096042
-0.180043,1,30723.662336
-0.144349,1,30737.979504
-0.156012,1,30748.967023
-0.176531,1,30761.663074
-0.077595,1,30773.234886
-0.201167,1,30784.377219
-0.14511,1,30794.304027
-0.088481,1,30799.629171
-0.050745,1,30811.949381
-0.126777,1,30817.806884
-0.094658,1,30837.61248
-0.118979,1,30851.721371
-0.161994,1,30860.851234
-0.193359,1,30873.980732
-0.175327,1,30883.347535
-0.125636,1,30890.337841
-0.144539,1,30899.7535
-0.169965,1,30908.750113
-0.209948,1,30919.446733
-0.080732,1,30932.715843
-0.15855,1,30945.416559
-0.253639,1,30952.090013
-0.147004,1,30962.567389
-0.048952,1,30969.402178
-0.054096,1,30979.587479
-0.087484,1,30992.194463
-0.173198,1,31004.86194
-0.198808,1,31017.772858
-0.193559,1,31030.231565
-0.213527,1,31045.097239
-0.056157,1,31057.356978
-0.07131,1,31070.382243
-0.047499,1,31079.732589
-0.136602,1,31090.165807
-0.225548,1,31104.142291
-0.105805,1,31114.704396
-0.196306,1,31133.087607
-0.115172,1,31145.164627
-0.150543,1,31157.890172
-0.184419,1,31169.46771
-0.132343,1,31181.919047
-0.244991,1,31191.426782
-0.236798,1,31200.176337
-0.153609,1,31210.469691
-0.065374,1,31219.185702
-0.144198,1,31228.349552
-0.241573,1,31237.255493
-0.177916,1,31249.882484
-0.064883,1,31260.999127
-0.196918,1,31272.818932
-0.127906,1,31278.804729
-0.115091,1,31290.368006
-0.101993,1,31304.350553
-0.070411,1,31319.075054
-0.156294,1,31329.770405
-0.06438,1,31339.904992
-0.083645,1,31352.856653
-0.210204,1,31362.902984
-0.193905,1,31375.398624
-0.157639,1,31389.75417
-0.100031,1,31401.080794
-0.13095,1,31413.968446
-0.13358,1,31424.517999
-0.038404,1,31433.859493
-0.100978,1,31442.322272
-0.167682,1,31456.655468
-0.186888,1,31469.296814
-0.21938,1,31479.143702
-0.139503,1,31492.851728
-0.168957,1,31505.403636
-0.078396,1,31515.425269
-0.142037,1,31527.74725
-0.094813,1,31537.927762
-0.248744,1,31550.683403
-0.116857,1,31560.839379
-0.137504,1,31571.423523
-0.08713,1,31582.959188
-0.128808,1,31595.034027
-0.045255,1,31606.440155
-0.125518,1,31619.678945
-0.175506,1,31631.324917
-0.025348,1,31639.902898
-0.096777,1,31651.416395
-0.045161,1,31660.477157
-0.10465,1,31669.564114
-0.199574,1,31680.828529
-0.154474,1,31692.736528
-0.122017,1,31705.058839
-0.073338,1,31714.337561
-0.146253,1,31725.653097
-0.13891,1,31738.763996
-0.140787,1,31747.994325
-0.130809,1,31759.835201
-0.239401,1,31765.406849
-0.127849,1,31773.597548
-0.108711,1,31784.056666
-0.198969,1,31795.886467
-0.208943,1,31811.241696
-0.107402,1,31821.29058
-0.109104,1,31831.294385
-0.116558,1,31837.919143
-0.197351,1,31848.576239
-0.118656,1,31862.371521
-0.144446,1,31872.919862
-0.194565,1,31881.502559
-0.075735,1,31896.697646
-0.038848,1,31911.9941
-0.109041,1,31923.486774
-0.223136,1,31934.465214
-0.092916,1,31948.308346
-0.097738,1,31959.877838
-0.123503,1,31968.050702
-0.173472,1,31977.555121
-0.106978,1,31991.122238
-0.100068,1,32003.492066
-0.184268,1,32015.501979
-0.21778,1,32028.143093
-0.0916,1,32038.991931
-0.248819,1,32048.213378
-0.180197,1,32058.776018
-0.161171,1,32067.711083
-0.219297,1,32080.989865
-0.177352,1,32096.142545
-0.175617,1,32105.020022
-0.060033,1,32114.77205
-0.110961,1,32126.947691
-0.12571,1,32138.169989
-0.242366,1,32151.773439
-0.192138,1,32157.728976
-0.122345,1,32169.332495
-0.140323,1,32181.670678
-0.179966,1,32196.792088
-0.172101,1,32212.209008
-0.122802,1,32221.851191
-0.10133,1,32235.180969
-0.144468,1,32246.036257
-0.17569,1,32258.009709
-0.118336,1,32273.984316
-0.072949,1,32283.91573
-0.126173,1,32294.590986
-0.238985,1,32308.231951
-0.135483,1,32317.764734
-0.080496,1,32327.665673
-0.114848,1,32333.724509
-0.15215,1,32342.990758
-0.154346,1,32355.796706
-0.055631,1,32367.481217
-0.144181,1,32378.986176
-0.143344,1,32390.975776
-0.22863,1,32400.486443
-0.127576,1,32410.073532
-0.088281,1,32418.227827
-0.158502,1,32429.302023
-0.184213,1,32439.086808
-0.078732,1,32450.679692
-0.109088,1,32462.553406
-0.150079,1,32473.576732
-0.102064,1,32483.91829
-0.231705,1,32493.938147
-0.176762,1,32502.742648
-0.118127,1,32515.949188
-0.198591,1,32529.256434
-0.200764,1,32538.931414
-0.223798,1,32545.167373
-0.098642,1,32556.855848
-0.034302,1,32567.66409
-0.201509,1,32579.334575
-0.093367,1,32589.08807
-0.054172,1,32598.069998
-0.046627,1,32606.179788
-0.131383,1,32615.742594
-0.145503,1,32626.920976
-0.15144,1,32637.773165
-0.154444,1,32649.118309
-0.137483,1,32658.414911
-0.122648,1,32675.005146
-0.172769,1,32686.035971
-0.151869,1,32698.466498
-0.137286,1,32709.763028
-0.083983,1,32721.347025
-0.130391,1,32726.227413
-0.193017,1,32735.588686
-0.223727,1,32743.765275
